time,symbol,volume,open,high,low,last,change,percent,turnover_rate
2017-01-20,600519.SH,2134417,335.7696,338.1348,334.0004,335.8547,0.2685,0.08,0.17
2017-01-23,600519.SH,3258118,337.6429,340.4055,330.6228,332.288,-3.56,-1.06,0.26
2017-01-24,600519.SH,2691458,332.3353,333.7828,328.0589,331.427,-0.864,-0.26,0.21
2017-01-25,600519.SH,2299036,331.1148,331.1148,327.5385,328.8915,-2.5187,-0.76,0.18
2017-01-26,600519.SH,3782617,329.374,329.9984,322.9027,325.8545,-3.0257,-0.92,0.3
2017-02-03,600519.SH,2093643,327.3493,330.3579,326.4032,328.1535,2.3135,0.71,0.17
2017-02-06,600519.SH,1568079,329.7051,330.0835,326.3654,328.1535,0.0,0.0,0.12
2017-02-07,600519.SH,2051983,328.1441,328.6739,324.6435,325.0598,-3.0846,-0.94,0.16
2017-02-08,600519.SH,1908854,325.2301,326.8763,324.1988,325.6558,0.5851,0.18,0.15
2017-02-09,600519.SH,2332438,326.4032,329.9889,326.0343,328.8725,3.2239,0.99,0.19
2017-02-10,600519.SH,2405659,329.8281,330.9634,326.4032,326.4789,-2.4008,-0.73,0.19
2017-02-13,600519.SH,5358790,325.4571,332.9313,323.4893,330.8972,4.4076,1.35,0.43
2017-02-14,600519.SH,2655868,330.6985,333.5936,330.2822,331.3324,0.4302,0.13,0.21
2017-02-15,600519.SH,2625696,332.5529,333.4422,328.4846,329.743,-1.5904,-0.48,0.21
2017-02-16,600519.SH,1764230,329.7146,329.8281,326.8857,329.3267,-0.4287,-0.13,0.14
2017-02-17,600519.SH,2910234,330.093,335.3344,328.7685,331.6635,2.3382,0.71,0.23
2017-02-20,600519.SH,6185340,331.5216,342.7896,331.1432,341.8151,10.149,3.06,0.49
2017-02-21,600519.SH,2770577,342.3733,342.8937,337.9267,339.4026,-2.427,-0.71,0.22
2017-02-22,600519.SH,3713031,341.1718,346.7632,340.5947,342.3828,2.9867,0.88,0.3
2017-02-23,600519.SH,2332806,341.5124,345.7793,340.3676,342.203,-0.1712,-0.05,0.19
2017-02-24,600519.SH,1769278,342.4869,343.3289,340.642,343.0735,0.8555,0.25,0.14
2017-02-27,600519.SH,2540046,342.9505,343.2911,337.5672,337.9456,-5.1116,-1.49,0.2
2017-02-28,600519.SH,2747351,337.7564,339.8378,334.5207,335.5425,-2.3994,-0.71,0.22
2017-03-01,600519.SH,2194420,335.9588,338.8917,335.8642,337.3874,1.8455,0.55,0.17
2017-03-02,600519.SH,2210362,337.482,337.7564,335.4195,337.5861,0.2024,0.06,0.18
2017-03-03,600519.SH,1415355,335.8642,338.9106,335.8642,337.3212,-0.2701,-0.08,0.11
2017-03-06,600519.SH,2281884,338.3808,340.1595,337.3306,339.6107,2.2938,0.68,0.18
2017-03-07,600519.SH,4628698,338.7309,348.996,338.7309,347.4066,7.8107,2.3,0.37
2017-03-08,600519.SH,1603770,347.3877,348.627,345.7982,347.4823,0.0695,0.02,0.13
2017-03-09,600519.SH,2340606,347.2174,350.0367,345.855,349.961,2.4672,0.71,0.19
2017-03-10,600519.SH,4095105,349.98,356.6783,348.504,349.9137,-0.035,-0.01,0.33
2017-03-13,600519.SH,2767432,350.1029,354.1522,347.7188,351.5221,1.6096,0.46,0.22
2017-03-14,600519.SH,2041649,351.5221,353.6981,348.4851,349.5826,-1.9333,-0.55,0.16
2017-03-15,600519.SH,2515526,349.5826,354.928,349.119,354.4834,4.8942,1.4,0.2
2017-03-16,600519.SH,2502260,356.262,357.9082,352.7047,354.5685,0.0709,0.02,0.2
2017-03-17,600519.SH,3470026,352.9885,363.7267,352.9885,358.0785,3.5102,0.99,0.28
2017-03-20,600519.SH,3154594,359.9897,365.8649,358.457,365.5811,7.5193,2.1,0.25
2017-03-21,600519.SH,4846096,365.7135,375.1272,365.6662,372.7714,7.2017,1.97,0.39
2017-03-22,600519.SH,4553271,369.479,373.3296,364.2471,373.2161,0.4473,0.12,0.36
2017-03-23,600519.SH,3450481,370.8981,372.7525,365.7608,368.7789,-4.4413,-1.19,0.27
2017-03-24,600519.SH,3328772,371.1725,372.024,364.2471,365.969,-2.8027,-0.76,0.26
2017-03-27,600519.SH,5369028,365.2216,368.2775,357.9934,358.4002,-7.5757,-2.07,0.43
2017-03-28,600519.SH,4118717,359.4693,360.6046,356.3566,359.7626,1.3619,0.38,0.33
2017-03-29,600519.SH,3729967,360.4722,365.004,359.422,362.9699,3.2019,0.89,0.3
2017-03-30,600519.SH,3161299,362.3549,366.0352,361.9765,365.3256,2.3593,0.65,0.25
2017-03-31,600519.SH,2447422,365.3824,367.0854,363.4713,365.5338,0.2192,0.06,0.19
2017-04-05,600519.SH,4078998,364.8715,373.6986,364.2471,368.6559,3.1072,0.85,0.32
2017-04-06,600519.SH,2885720,368.0409,371.8159,365.7892,370.7846,2.1381,0.58,0.23
2017-04-07,600519.SH,2409723,371.8064,372.762,368.5991,371.6929,0.8899,0.24,0.19
2017-04-10,600519.SH,2886948,372.762,372.762,367.0854,368.2207,-3.4566,-0.93,0.23
2017-04-11,600519.SH,4353072,367.1327,369.6398,360.0843,364.5215,-3.682,-1.0,0.35
2017-04-12,600519.SH,2700291,364.5215,369.9237,364.0579,369.1952,4.666,1.28,0.22
2017-04-13,600519.SH,4564835,369.7155,377.1045,369.4601,376.9153,7.7163,2.09,0.36
2017-04-14,600519.SH,2364656,377.8993,378.325,373.7081,374.1338,-2.7892,-0.74,0.19
2017-04-17,600519.SH,2879371,369.9237,376.8112,367.6057,374.4555,0.3367,0.09,0.23
2017-04-18,600519.SH,4958100,373.3296,384.6355,373.3296,382.8379,8.3877,2.24,0.39
2017-04-19,600519.SH,3755011,381.2768,387.048,381.1444,383.8691,1.0337,0.27,0.3
2017-04-20,600519.SH,5045768,384.2003,397.7673,384.2003,392.9233,9.0592,2.36,0.4
2017-04-21,600519.SH,4933292,392.63,393.1976,378.4385,378.94,-13.9882,-3.56,0.39
2017-04-24,600519.SH,5003797,379.0251,383.169,368.0315,377.0667,-1.8567,-0.49,0.4
2017-04-25,600519.SH,7619271,382.9798,397.5213,382.9798,396.3103,19.231,5.1,0.61
2017-04-26,600519.SH,5662412,396.2724,405.5726,390.7472,395.4304,-0.8719,-0.22,0.45
2017-04-27,600519.SH,2824071,393.1314,399.2243,388.3063,398.7228,3.2822,0.83,0.22
2017-04-28,600519.SH,4950587,399.2432,400.1987,387.8049,391.1919,-7.536,-1.89,0.39
2017-05-02,600519.SH,2329168,389.4132,392.63,387.1237,389.8674,-1.3301,-0.34,0.19
2017-05-03,600519.SH,2026791,388.8456,395.1466,388.8456,395.0993,5.2243,1.34,0.16
2017-05-04,600519.SH,2670915,392.2799,395.9224,392.2799,393.5761,-1.541,-0.39,0.21
2017-05-05,600519.SH,3743711,393.7653,399.9906,392.7246,393.7558,0.1968,0.05,0.3
2017-05-08,600519.SH,4072165,393.7464,394.5222,382.9041,383.6231,-10.1192,-2.57,0.32
2017-05-09,600519.SH,5280192,382.6392,387.786,376.5463,386.7263,3.1073,0.81,0.42
2017-05-10,600519.SH,2603938,386.3857,392.1002,385.0801,387.9846,1.2761,0.33,0.21
2017-05-11,600519.SH,3046764,386.3857,392.3461,384.5976,389.9431,1.94,0.5,0.24
2017-05-12,600519.SH,2233742,391.296,392.9138,387.909,391.1824,1.2478,0.32,0.18
2017-05-15,600519.SH,3344735,390.8513,397.6916,390.8513,396.9347,5.7504,1.47,0.27
2017-05-16,600519.SH,5016490,396.982,407.9757,395.7143,406.935,10.0027,2.52,0.4
2017-05-17,600519.SH,2751521,405.8753,407.0012,401.9774,403.6047,-3.3369,-0.82,0.22
2017-05-18,600519.SH,2430080,402.1382,407.4837,402.1004,406.3862,2.7848,0.69,0.19
2017-05-19,600519.SH,3831083,406.4146,417.9854,406.4146,417.0582,10.6875,2.63,0.3
2017-05-22,600519.SH,3532149,415.3741,421.9684,412.6872,417.9664,0.9175,0.22,0.28
2017-05-23,600519.SH,4845439,418.4111,429.9724,418.4111,429.717,11.745,2.81,0.39
2017-05-24,600519.SH,4022618,428.487,431.8741,421.959,426.0461,-3.6524,-0.85,0.32
2017-05-25,600519.SH,2889842,424.5229,428.5438,423.3781,426.311,0.2556,0.06,0.23
2017-05-26,600519.SH,2738664,426.5191,431.0415,423.8512,427.5599,1.2363,0.29,0.22
2017-05-31,600519.SH,4431225,425.7433,426.2164,416.3865,419.0639,-8.5087,-1.99,0.35
2017-06-01,600519.SH,4060478,418.6476,425.696,417.2379,425.0622,5.9927,1.43,0.32
2017-06-02,600519.SH,2178526,425.7433,426.6421,421.5805,423.1983,-1.8703,-0.44,0.17
